firstAuthor	accessionId	publicationDate	journal	title	reportedTrait	efoTraits	bgTraits	discoverySampleAncestry	"replicationSampleAncestry"	associationCount	summaryStatistics	ssApiFlag	agreedToCc0	genotypingTechnologies	pubmedId	initialSampleDescription	"replicateSampleDescription"
"Sun BB"	GCST90240570	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"cAMP-regulated phosphoprotein 19 levels (ARPP19.4963.19.1)"	"cAMP-regulated phosphoprotein 19 measurement"	-	"3301 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240570"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240571	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"cAMP-regulated phosphoprotein 21 levels (ARPP21.12860.7.3)"	"cAMP-regulated phosphoprotein 21 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240571"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240572	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"cAMP-specific 3',5'-cyclic phosphodiesterase 4D levels (PDE4D.5255.22.3)"	"cAMP-specific 3',5'-cyclic phosphodiesterase 4D measurement"	-	"3301 European"		5	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240572"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240573	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Cancer/testis antigen 55 levels (CT55.9363.11.3)"	"cancer/testis antigen 55 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240573"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240574	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Carbohydrate sulfotransferase 1 levels (CHST1.7803.4.3)"	"carbohydrate sulfotransferase 1 measurement"	-	"3301 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240574"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240575	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Carbohydrate sulfotransferase 11 levels (CHST11.7779.86.3)"	"carbohydrate sulfotransferase 11 measurement"	-	"3301 European"		2	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240575"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240576	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Carbohydrate sulfotransferase 14 levels (CHST14.7262.191.3)"	"carbohydrate sulfotransferase 14 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240576"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240577	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Carbohydrate sulfotransferase 15 levels (CHST15.4469.78.2)"	"carbohydrate sulfotransferase 15 measurement"	-	"3301 European"		2	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240577"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240578	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Carbohydrate sulfotransferase 15 levels (CHST15.14097.86.3)"	"carbohydrate sulfotransferase 15 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240578"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240671	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Ceramide synthase 5 levels (CERS5.13494.6.3)"	"ceramide synthase 5 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240671"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240672	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Cerebellin-1 levels (CBLN1.9313.27.3)"	"cerebellin-1 measurement"	-	"3301 European"		4	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240672"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240673	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Cerebellin-4 levels (CBLN4.5688.65.3)"	"cerebellin-4 measurement"	-	"3301 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240673"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240674	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Cerebral cavernous malformations 2 protein levels (CCM2.12347.29.3)"	"cerebral cavernous malformations 2 protein measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240674"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240675	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Cerebral dopamine neurotrophic factor levels (CDNF.4962.52.1)"	"cerebral dopamine neurotrophic factor measurement"	-	"3301 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240675"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240676	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Ceroid-lipofuscinosis neuronal protein 5 levels (CLN5.8874.53.3)"	"ceroid-lipofuscinosis neuronal protein 5 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240676"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240677	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Ceroid-lipofuscinosis neuronal protein 5 levels (CLN5.9795.9.3)"	"ceroid-lipofuscinosis neuronal protein 5 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240677"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240678	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"cGMP-dependent 3',5'-cyclic phosphodiesterase levels (PDE2A.5246.64.3)"	"cGMP-dependent 3',5'-cyclic phosphodiesterase measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240678"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240679	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"cGMP-dependent protein kinase 1, beta isozyme levels (PRKG1.13067.5.3)"	"cGMP-dependent protein kinase 1, beta isozyme measurement"	-	"3301 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240679"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240680	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"cGMP-inhibited 3',5'-cyclic phosphodiesterase A levels (PDE3A.5254.69.3)"	"cGMP-inhibited 3',5'-cyclic phosphodiesterase A measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240680"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240681	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Charged multivesicular body protein 3 levels (VPS24.12508.9.3)"	"charged multivesicular body protein 3 measurement"	-	"3301 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240681"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240682	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Chitinase-3-like protein 1 levels (CHI3L1.11104.13.3)"	"chitinase-3-like protein 1 measurement"	-	"3301 European"		4	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240682"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240683	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Chitinase-3-like protein 2 levels (CHI3L2.9383.24.3)"	"chitinase-3-like protein 2 measurement"	-	"3301 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240683"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240684	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Chitotriosidase-1 levels (CHIT1.3600.2.3)"	"chitotriosidase-1 measurement"	-	"3301 European"		2	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240684"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240685	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Chloride intracellular channel protein 4 levels (CLIC4.12491.23.3)"	"chloride intracellular channel protein 4 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240685"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240686	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Chloride intracellular channel protein 5 levels (CLIC5.12475.48.3)"	"chloride intracellular channel protein 5 measurement"	-	"3301 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240686"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240687	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Choline/ethanolamine kinase levels (CHKB.13117.232.3)"	"choline/ethanolamine kinase measurement"	-	"3301 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240687"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240688	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Chondroadherin levels (CHAD.13460.4.3)"	"chondroadherin measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240688"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240556	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Calcium/calmodulin-dependent protein kinase type 1D levels (CAMK1D.3418.12.2)"	"calcium/calmodulin-dependent protein kinase type 1D measurement"	-	"3301 European"		2	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240556"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240689	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Chondroitin sulfate N-acetylgalactosaminyltransferase 2 levels (CSGALNACT2.10772.21.3)"	"chondroitin sulfate N-acetylgalactosaminyltransferase 2 measurement"	-	"3301 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240689"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240690	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Chondroitin sulfate proteoglycan 4 levels (CSPG4.8951.162.3)"	"chondroitin sulfate proteoglycan 4 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240690"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240691	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Chordin levels (CHRD.13438.115.3)"	"chordin measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240691"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240692	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Chordin-like protein 1 levels (CHRDL1.3362.61.2)"	"chordin-like protein 1 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240692"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240693	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Chordin-like protein 2 levels (CHRDL2.6086.15.3)"	"chordin-like protein 2 measurement"	-	"3301 European"		2	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240693"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240694	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Choriogonadotropin subunit beta variant 2 levels (CGB2.6213.10.3)"	"choriogonadotropin subunit beta variant 2 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240694"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240720	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"CMRF35-like molecule 6 levels (CD300C.13406.161.3)"	"CMRF35-like molecule 6 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240720"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240721	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"CMRF35-like molecule 7 levels (CD300LB.10713.151.3)"	"CMRF35-like molecule 7 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240721"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240722	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"CMRF35-like molecule 8 levels (CD300A.5630.48.3)"	"CMRF35-like molecule 8 measurement"	-	"3301 European"		2	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240722"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240723	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"CMRF35-like molecule 9 levels (CD300LG.9909.4.3)"	"CMRF35-like molecule 9 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240723"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240724	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Coactosin-like protein levels (COTL1.4905.63.1)"	"coactosin-like protein measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240724"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240725	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Coagulation Factor VIII levels (F8.13499.30.3)"	"factor VIII measurement"	-	"3301 European"		3	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240725"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240726	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Coagulation Factor X levels (F10.4878.3.1)"	"obsolete_coagulation factor x measurement"	-	"3301 European"		3	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240726"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240727	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Coagulation factor Xa levels (F10.3077.66.2)"	"coagulation factor XA measurement"	-	"3301 European"		4	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240727"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240728	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Cocaine- and amphetamine-regulated transcript protein levels (CARTPT.5743.82.3)"	"cocaine- and amphetamine-regulated transcript protein measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240728"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240729	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Cochlin levels (COCH.7227.75.3)"	"cochlin measurement"	-	"3301 European"		3	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240729"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240730	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Cofilin-1 levels (CFL1.4203.50.2)"	"cofilin-1 measurement"	-	"3301 European"		3	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240730"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90240731	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Coiled-coil domain-containing protein 126 levels (CCDC126.6388.21.3)"	"coiled-coil domain-containing protein 126 measurement"	-	"3301 European"		2	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90240001-GCST90241000/GCST90240731"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
